cif,Jenis Kelamin,Umur,Range Umur,Status Pernikahan,Gaji,Range Gaji,Pendidikan,Kota,Tipe Customer,Nomor Rekening,Tipe Rekening,Tanggal Pembuatan Rekening,Channel Pembukaan Rekening,Transaction ID,Tanggal Transaksi,Nominal Transaksi,Channel Transaksi,Kategori Merchant,Card Base
204306681615098,Perempuan,50,45-59,Single,156362837,>100Jt,SMA,Surabaya,Priority,5660900569,GIRO,10/8/2021,MOBILE BANKING,766533037,5/20/2025,5667725,E-Wallet,F&B,On-us
973774904258210,Laki-Laki,47,45-59,Divorce,136163302,>100Jt,S1,Makassar,Private,3056008248,GIRO,10/6/2020,INTERNET BANKING,749705749,3/8/2025,4484513,Mobile,Utilities,On-us
248693153714990,Perempuan,53,45-59,Divorce,153357841,>100Jt,D3,Makassar,Priority,5361313500,GIRO,8/12/2024,MOBILE BANKING,139390879,5/20/2025,8836089,Mobile,Utilities,Off-us
666644413142286,Perempuan,56,45-59,Single,133837162,>100Jt,D3,Jakarta,Private,9668425413,PAYROLL,7/1/2023,INTERNET BANKING,785605316,9/1/2025,2059777,Mobile,Utilities,On-us
193339315861155,Perempuan,29,25-34,Divorce,122110869,>100Jt,S1,Medan,Private,4483593206,DEPOSITO,10/30/2018,INTERNET BANKING,282597889,1/6/2025,1827324,EDC,F&B,Off-us
181125784062871,Laki-Laki,44,35-44,Married,101447022,>100Jt,S1,Makassar,Priority,8041111041,TABUNGAN,5/30/2023,BRANCH,967625293,2/18/2025,3107084,Mobile,Travel,On-us
821762939803787,Perempuan,59,45-59,Single,133012703,>100Jt,S2,Medan,Reguler,9924251200,TABUNGAN,9/23/2021,BRANCH,563394708,5/26/2025,3303700,Internet,F&B,On-us
280825471646531,Laki-Laki,64,>=60,Single,116652453,>100Jt,S2,Makassar,Priority,2467641374,GIRO,11/29/2021,BRANCH,900726204,9/2/2025,4358706,EDC,E-Commerce,Off-us
925527050224572,Perempuan,65,>=60,Single,49013251,15-50Jt,SMA,Bandung,Private,9806069940,DEPOSITO,1/6/2021,INTERNET BANKING,610065161,2/23/2025,3110324,E-Wallet,F&B,Off-us
332124278210144,Perempuan,32,25-34,Married,69329075,50-100Jt,D3,Surabaya,Private,2469679392,PAYROLL,5/13/2021,BRANCH,728834705,7/7/2025,1964935,Internet,Entertainment,On-us
848173988774658,Perempuan,43,35-44,Single,146311692,>100Jt,S2,Surabaya,Private,3331851099,TABUNGAN,3/31/2024,BRANCH,945005625,5/16/2025,4936633,QRIS,Entertainment,On-us
181731999557441,Perempuan,67,>=60,Divorce,25074556,15-50Jt,S3,Surabaya,Private,4378708817,TABUNGAN,2/9/2023,MOBILE BANKING,747277345,4/15/2025,8483523,Mobile,Transport,Off-us
972542840415577,Laki-Laki,61,>=60,Single,102463911,>100Jt,S1,Jakarta,Reguler,3483429040,GIRO,5/13/2018,MOBILE BANKING,753343284,3/25/2025,7239727,E-Wallet,Retail,On-us
262112496906727,Perempuan,55,45-59,Single,186909424,>100Jt,S2,Makassar,Priority,9459182359,DEPOSITO,6/7/2022,INTERNET BANKING,737971747,9/16/2025,8302466,Mobile,Entertainment,On-us
928751419353057,Laki-Laki,37,35-44,Divorce,191016065,>100Jt,S1,Jakarta,Priority,2493661192,TABUNGAN,10/29/2021,BRANCH,523190745,9/22/2025,5118988,Internet,F&B,Off-us
769542530124318,Perempuan,42,35-44,Single,122594060,>100Jt,S1,Surabaya,Private,1810118953,DEPOSITO,10/13/2022,BRANCH,745163786,9/11/2025,6264816,E-Wallet,Entertainment,Off-us
364696258429432,Laki-Laki,66,>=60,Divorce,65468785,50-100Jt,SMA,Medan,Private,9059765925,TABUNGAN,12/4/2019,INTERNET BANKING,705442231,3/7/2025,5632735,Internet,Utilities,Off-us
317379397983254,Laki-Laki,36,35-44,Married,154238821,>100Jt,S3,Makassar,Priority,5420254348,GIRO,5/26/2018,INTERNET BANKING,743727558,8/2/2025,7309647,Mobile,Entertainment,Off-us
561762742861811,Perempuan,41,35-44,Single,182763452,>100Jt,SMA,Makassar,Private,8155188582,TABUNGAN,11/13/2021,BRANCH,334303842,2/16/2025,4566101,Internet,Entertainment,On-us
269671443251591,Laki-Laki,45,45-59,Married,55316857,50-100Jt,S3,Makassar,Reguler,8189937909,DEPOSITO,7/15/2019,MOBILE BANKING,728062746,3/26/2025,8369881,Mobile,E-Commerce,On-us
718982318537602,Laki-Laki,38,35-44,Divorce,163886613,>100Jt,D3,Bandung,Private,6275976295,DEPOSITO,2/25/2023,BRANCH,127971243,3/3/2025,3849506,Mobile,Retail,Off-us
326082765590016,Perempuan,58,45-59,Divorce,27198505,15-50Jt,SMA,Makassar,Reguler,9069733062,PAYROLL,10/23/2022,INTERNET BANKING,632969977,9/14/2025,1164787,Mobile,Entertainment,Off-us
249270770185726,Laki-Laki,22,<25,Married,24088012,15-50Jt,S3,Medan,Private,3430314917,GIRO,10/24/2021,MOBILE BANKING,291491734,5/20/2025,8501346,E-Wallet,Entertainment,On-us
718247380911728,Laki-Laki,56,45-59,Single,6815144,5-15Jt,D3,Makassar,Priority,2978574588,GIRO,8/15/2019,INTERNET BANKING,380904973,7/6/2025,6998708,Internet,Retail,On-us
720004815084629,Laki-Laki,67,>=60,Single,6033349,5-15Jt,D3,Makassar,Priority,4519288587,PAYROLL,10/9/2020,BRANCH,422576898,10/15/2025,5269655,EDC,Transport,Off-us
893622389017913,Laki-Laki,54,45-59,Single,176866627,>100Jt,D3,Bandung,Private,8178634419,PAYROLL,8/14/2018,MOBILE BANKING,764242740,8/1/2025,4756176,E-Wallet,Transport,Off-us
424058266561778,Laki-Laki,36,35-44,Divorce,12986298,5-15Jt,S2,Medan,Priority,2302590308,PAYROLL,11/19/2019,MOBILE BANKING,431291604,5/21/2025,2657158,Internet,Retail,On-us
559817322992636,Perempuan,46,45-59,Divorce,91240465,50-100Jt,S1,Makassar,Reguler,3207421837,PAYROLL,1/15/2024,INTERNET BANKING,357318745,7/18/2025,9931779,ATM,Utilities,On-us
215803404922503,Laki-Laki,45,45-59,Single,83286597,50-100Jt,S1,Makassar,Reguler,9035744655,TABUNGAN,5/15/2021,BRANCH,405036608,10/19/2025,251055,ATM,Entertainment,On-us
966141929438946,Laki-Laki,63,>=60,Divorce,129749717,>100Jt,SMA,Medan,Reguler,6597286356,PAYROLL,10/23/2021,INTERNET BANKING,103666608,4/25/2025,1980087,E-Wallet,F&B,On-us
740865553562084,Laki-Laki,28,25-34,Married,78142815,50-100Jt,S2,Medan,Reguler,1221866661,DEPOSITO,3/9/2018,INTERNET BANKING,427213838,2/7/2025,3649651,Mobile,Travel,Off-us
944315754399839,Perempuan,31,25-34,Married,158949526,>100Jt,D3,Jakarta,Private,8196356724,DEPOSITO,5/29/2020,INTERNET BANKING,163474210,7/28/2025,4078205,EDC,Utilities,On-us
484779026208369,Perempuan,50,45-59,Married,117416902,>100Jt,S2,Medan,Reguler,4489290103,PAYROLL,3/26/2021,BRANCH,277266384,8/29/2025,5403756,E-Wallet,Travel,Off-us
500566975709882,Laki-Laki,17,<25,Single,93936006,50-100Jt,S2,Makassar,Reguler,7719880406,DEPOSITO,6/20/2024,INTERNET BANKING,402769821,8/13/2025,1960919,EDC,Retail,On-us
212120645625846,Perempuan,39,35-44,Divorce,148578317,>100Jt,S3,Makassar,Reguler,4586185102,PAYROLL,1/11/2024,INTERNET BANKING,568435620,10/14/2025,2192520,Mobile,Utilities,Off-us
743600394972205,Perempuan,33,25-34,Single,25919530,15-50Jt,S2,Makassar,Priority,2513127080,PAYROLL,8/4/2022,MOBILE BANKING,159739796,2/12/2025,9093741,QRIS,Travel,Off-us
317379397983254,Laki-Laki,36,35-44,Married,154238821,>100Jt,S3,Makassar,Priority,6759956247,PAYROLL,1/22/2021,BRANCH,443171028,1/29/2025,5789345,EDC,F&B,Off-us
481658632807714,Laki-Laki,49,45-59,Married,26507635,15-50Jt,S3,Bandung,Private,3789720570,GIRO,1/21/2018,MOBILE BANKING,677770533,5/29/2025,1364695,Internet,Travel,On-us
591141242635362,Perempuan,68,>=60,Divorce,38002379,15-50Jt,S2,Makassar,Private,7366671448,PAYROLL,8/2/2018,MOBILE BANKING,919991628,8/26/2025,390286,E-Wallet,Travel,Off-us
575400032311171,Perempuan,49,45-59,Divorce,143955048,>100Jt,S1,Jakarta,Reguler,7554523882,GIRO,3/19/2021,INTERNET BANKING,568248563,1/17/2025,1060831,ATM,Entertainment,On-us
673936222639576,Perempuan,21,<25,Single,181983756,>100Jt,SMA,Makassar,Private,5841394029,GIRO,12/23/2022,BRANCH,959721247,5/30/2025,309695,ATM,E-Commerce,Off-us
248693153714990,Perempuan,53,45-59,Divorce,153357841,>100Jt,D3,Makassar,Priority,4533245941,DEPOSITO,9/13/2024,INTERNET BANKING,480999097,7/21/2025,9692664,ATM,Travel,Off-us
405718950013206,Perempuan,66,>=60,Single,98790832,50-100Jt,S2,Jakarta,Private,1786707119,GIRO,2/16/2018,MOBILE BANKING,524996290,1/31/2025,1270546,QRIS,Travel,On-us
954421338955588,Laki-Laki,29,25-34,Single,95540486,50-100Jt,S3,Bandung,Priority,1410423216,PAYROLL,12/21/2019,INTERNET BANKING,907013714,1/21/2025,5657703,E-Wallet,Utilities,On-us
559817322992636,Perempuan,46,45-59,Divorce,91240465,50-100Jt,S1,Makassar,Reguler,4723995130,TABUNGAN,7/2/2021,INTERNET BANKING,827659019,8/7/2025,389442,ATM,Utilities,On-us
515549049930029,Laki-Laki,61,>=60,Married,147369335,>100Jt,S1,Jakarta,Reguler,7815031287,GIRO,9/3/2021,BRANCH,811227291,10/6/2025,6981590,EDC,Travel,On-us
299405224843939,Laki-Laki,29,25-34,Divorce,66569689,50-100Jt,SMA,Makassar,Reguler,8704723192,TABUNGAN,4/18/2019,INTERNET BANKING,876817999,10/22/2025,1281261,Internet,Transport,On-us
821603274674440,Laki-Laki,45,45-59,Married,163777868,>100Jt,SMA,Surabaya,Priority,2647268172,GIRO,11/20/2021,INTERNET BANKING,705010274,6/15/2025,1261587,E-Wallet,E-Commerce,Off-us
720517886295393,Perempuan,32,25-34,Divorce,13392034,5-15Jt,SMA,Medan,Reguler,2064346348,TABUNGAN,5/14/2018,BRANCH,767390723,6/7/2025,6544104,EDC,Travel,On-us
264983843583118,Laki-Laki,68,>=60,Divorce,171761496,>100Jt,S3,Medan,Priority,9074235998,PAYROLL,4/23/2019,INTERNET BANKING,219821363,9/15/2025,8208936,QRIS,Retail,Off-us
248693153714990,Perempuan,53,45-59,Divorce,153357841,>100Jt,D3,Makassar,Priority,5361313500,GIRO,8/12/2024,MOBILE BANKING,630407588,10/13/2025,97105,Mobile,Utilities,On-us
741910927190724,Laki-Laki,35,35-44,Single,49988351,15-50Jt,D3,Jakarta,Reguler,3206341309,PAYROLL,7/17/2024,INTERNET BANKING,663043331,8/2/2025,9352136,Mobile,Travel,On-us
323303698669903,Perempuan,24,<25,Divorce,71587632,50-100Jt,S1,Jakarta,Reguler,1057593159,PAYROLL,6/28/2020,INTERNET BANKING,222187623,1/25/2025,3600902,ATM,Utilities,Off-us
103635840297674,Laki-Laki,63,>=60,Married,15194329,15-50Jt,S1,Jakarta,Priority,3569174018,GIRO,1/16/2018,MOBILE BANKING,325634952,3/13/2025,5484098,EDC,Retail,On-us
584160211643764,Perempuan,68,>=60,Married,195653386,>100Jt,S1,Bandung,Private,3073830453,PAYROLL,3/6/2018,MOBILE BANKING,138669500,10/3/2025,8879303,Mobile,E-Commerce,On-us
140152519826594,Perempuan,22,<25,Divorce,156022264,>100Jt,S3,Makassar,Private,3885269999,DEPOSITO,7/25/2021,BRANCH,602530731,8/18/2025,9537140,E-Wallet,Travel,On-us
532459560004455,Laki-Laki,29,25-34,Divorce,23778286,15-50Jt,SMA,Medan,Reguler,1706805838,PAYROLL,6/16/2020,BRANCH,403051725,1/30/2025,8713252,QRIS,Utilities,On-us
408840176154476,Laki-Laki,64,>=60,Divorce,76283807,50-100Jt,S1,Medan,Priority,5034413157,TABUNGAN,5/23/2022,BRANCH,430035487,5/15/2025,5122155,Mobile,Utilities,Off-us
323303698669903,Perempuan,24,<25,Divorce,71587632,50-100Jt,S1,Jakarta,Reguler,3452826457,TABUNGAN,4/30/2021,INTERNET BANKING,446124453,9/13/2025,25892,E-Wallet,Entertainment,Off-us
378195710586012,Perempuan,50,45-59,Married,89451900,50-100Jt,SMA,Makassar,Reguler,5020725503,TABUNGAN,5/28/2021,INTERNET BANKING,603168937,5/5/2025,510026,Internet,Travel,On-us
809049242364910,Perempuan,61,>=60,Single,65779882,50-100Jt,S3,Surabaya,Private,2781276734,DEPOSITO,2/13/2023,BRANCH,838893691,3/19/2025,8183392,Mobile,F&B,On-us
395667283119795,Perempuan,42,35-44,Divorce,81929433,50-100Jt,S2,Surabaya,Reguler,6706167420,DEPOSITO,8/16/2023,BRANCH,307584959,10/24/2025,7513136,ATM,Travel,Off-us
631954174191374,Laki-Laki,58,45-59,Single,122378390,>100Jt,SMA,Bandung,Reguler,2905983377,DEPOSITO,7/13/2020,MOBILE BANKING,233726982,1/6/2025,8737950,EDC,Travel,Off-us
826635007983621,Perempuan,22,<25,Single,123042864,>100Jt,S1,Medan,Priority,6751523057,DEPOSITO,2/7/2024,MOBILE BANKING,573807818,5/21/2025,4714685,EDC,Travel,On-us
548776472546331,Perempuan,28,25-34,Single,27192961,15-50Jt,S1,Jakarta,Reguler,7936649772,GIRO,3/3/2024,MOBILE BANKING,626523873,3/16/2025,182767,EDC,E-Commerce,On-us
843800324051130,Laki-Laki,37,35-44,Divorce,104526959,>100Jt,S2,Surabaya,Priority,8715439402,PAYROLL,7/26/2023,MOBILE BANKING,372512672,1/19/2025,6933947,Mobile,F&B,On-us
947795829501031,Laki-Laki,37,35-44,Divorce,78912072,50-100Jt,D3,Bandung,Priority,7441090410,TABUNGAN,12/25/2018,MOBILE BANKING,887244502,3/25/2025,2195567,Mobile,Utilities,Off-us
472546263858340,Perempuan,50,45-59,Married,178314402,>100Jt,S2,Medan,Private,7280769497,GIRO,8/31/2020,INTERNET BANKING,374420621,10/24/2025,818417,Mobile,Entertainment,On-us
925527050224572,Perempuan,65,>=60,Single,49013251,15-50Jt,SMA,Bandung,Private,9806069940,DEPOSITO,1/6/2021,INTERNET BANKING,385851662,2/26/2025,2663730,QRIS,Transport,On-us
265949077259771,Perempuan,22,<25,Married,143513153,>100Jt,S2,Makassar,Private,6857903349,DEPOSITO,12/6/2022,BRANCH,560084951,10/26/2025,6649436,Mobile,F&B,Off-us
270787825594253,Laki-Laki,63,>=60,Single,120887756,>100Jt,S2,Jakarta,Reguler,5105639992,TABUNGAN,1/27/2021,INTERNET BANKING,206422594,9/27/2025,5807298,ATM,E-Commerce,Off-us
463634391358779,Perempuan,45,45-59,Married,150748842,>100Jt,SMA,Medan,Reguler,5124312607,DEPOSITO,8/11/2023,INTERNET BANKING,401268982,5/16/2025,6029441,Internet,Transport,On-us
381515987648772,Perempuan,25,25-34,Divorce,104499284,>100Jt,SMA,Surabaya,Priority,3621621675,DEPOSITO,11/9/2023,MOBILE BANKING,443976647,3/14/2025,5134315,ATM,Utilities,On-us
286763558601773,Laki-Laki,45,45-59,Single,189427347,>100Jt,S3,Medan,Priority,1827601942,PAYROLL,10/27/2019,BRANCH,180178882,5/12/2025,9838264,Mobile,Transport,Off-us
543813729645684,Perempuan,49,45-59,Married,65900522,50-100Jt,S3,Bandung,Private,2808691905,GIRO,10/23/2021,INTERNET BANKING,943832890,2/5/2025,9766888,ATM,F&B,Off-us
814338131368276,Perempuan,67,>=60,Divorce,34981908,15-50Jt,S3,Medan,Private,7324665144,DEPOSITO,3/2/2021,INTERNET BANKING,679461025,1/30/2025,2218374,E-Wallet,Transport,Off-us
515549049930029,Laki-Laki,61,>=60,Married,147369335,>100Jt,S1,Jakarta,Reguler,6958176399,PAYROLL,11/14/2023,MOBILE BANKING,633208485,7/10/2025,3482283,ATM,Entertainment,On-us
722727547276951,Perempuan,21,<25,Single,28435339,15-50Jt,SMA,Medan,Private,3717327199,PAYROLL,12/29/2020,MOBILE BANKING,796522589,3/13/2025,7787724,Internet,Utilities,On-us
265332091407661,Perempuan,34,25-34,Single,136082837,>100Jt,SMA,Makassar,Reguler,3624325599,DEPOSITO,9/30/2022,MOBILE BANKING,186720985,6/22/2025,3522492,QRIS,Transport,Off-us
532904790615647,Laki-Laki,25,25-34,Single,181077811,>100Jt,SMA,Jakarta,Private,2299997288,DEPOSITO,5/27/2018,INTERNET BANKING,627508952,6/24/2025,2580726,E-Wallet,Transport,On-us
427336234194695,Perempuan,20,<25,Married,50719804,50-100Jt,S1,Bandung,Reguler,1613259639,DEPOSITO,11/13/2022,INTERNET BANKING,436342016,6/15/2025,6785786,Mobile,Travel,On-us
611622884961985,Laki-Laki,35,35-44,Married,184854770,>100Jt,S3,Bandung,Priority,9303000369,GIRO,2/28/2018,MOBILE BANKING,799786756,5/10/2025,5981738,Internet,Transport,On-us
924473952125779,Laki-Laki,48,45-59,Divorce,29150956,15-50Jt,D3,Jakarta,Private,6116210229,PAYROLL,11/20/2020,INTERNET BANKING,890283004,6/14/2025,566794,Internet,Travel,On-us
313938015963899,Perempuan,23,<25,Married,128923138,>100Jt,SMA,Jakarta,Private,9626952918,DEPOSITO,7/6/2019,MOBILE BANKING,743289672,3/9/2025,8168606,E-Wallet,Entertainment,Off-us
873085022037949,Perempuan,50,45-59,Married,154284046,>100Jt,S1,Surabaya,Priority,5919951522,GIRO,7/25/2024,BRANCH,919985810,9/18/2025,6926486,EDC,Utilities,Off-us
551772135802738,Laki-Laki,68,>=60,Divorce,185509286,>100Jt,S2,Jakarta,Reguler,9765104881,GIRO,4/7/2019,INTERNET BANKING,343365885,3/11/2025,8876500,Mobile,Entertainment,Off-us
382292333455612,Laki-Laki,37,35-44,Divorce,88749316,50-100Jt,S3,Jakarta,Private,9576402374,GIRO,12/1/2023,MOBILE BANKING,226003338,1/30/2025,7530330,ATM,Entertainment,On-us
220328159780248,Laki-Laki,31,25-34,Divorce,57659450,50-100Jt,S1,Medan,Reguler,8266500157,PAYROLL,11/25/2021,MOBILE BANKING,286989024,6/17/2025,6995927,Mobile,Entertainment,Off-us
779514725100893,Perempuan,19,<25,Single,35329598,15-50Jt,SMA,Bandung,Reguler,5069626887,DEPOSITO,5/19/2023,INTERNET BANKING,578690663,6/27/2025,3355352,QRIS,Retail,Off-us
469288571448617,Perempuan,25,25-34,Married,57915906,50-100Jt,S2,Bandung,Private,3673818946,GIRO,11/17/2021,MOBILE BANKING,209875851,5/3/2025,8005401,Mobile,E-Commerce,On-us
296342591708675,Laki-Laki,49,45-59,Divorce,145214771,>100Jt,S1,Surabaya,Reguler,8493647334,PAYROLL,8/29/2024,MOBILE BANKING,902613081,6/30/2025,7937803,ATM,Retail,On-us
611622884961985,Laki-Laki,35,35-44,Married,184854770,>100Jt,S3,Bandung,Priority,9303000369,GIRO,2/28/2018,MOBILE BANKING,190503593,3/27/2025,6088124,E-Wallet,F&B,Off-us
680810115314904,Laki-Laki,19,<25,Divorce,124658202,>100Jt,S3,Jakarta,Private,3535860828,PAYROLL,2/5/2020,BRANCH,736158874,7/20/2025,6920689,Mobile,E-Commerce,Off-us
161836776874579,Perempuan,44,35-44,Divorce,43483087,15-50Jt,S1,Bandung,Priority,2091554251,TABUNGAN,4/6/2022,MOBILE BANKING,151631801,6/17/2025,2148349,EDC,E-Commerce,Off-us
438239030614004,Laki-Laki,68,>=60,Divorce,139277113,>100Jt,S1,Bandung,Priority,6143109859,GIRO,5/7/2020,BRANCH,978248056,1/9/2025,6181468,Internet,Travel,On-us
215803404922503,Laki-Laki,45,45-59,Single,83286597,50-100Jt,S1,Makassar,Reguler,6486506072,DEPOSITO,8/1/2018,MOBILE BANKING,736005888,2/25/2025,1998336,EDC,Transport,On-us
966141929438946,Laki-Laki,63,>=60,Divorce,129749717,>100Jt,SMA,Medan,Reguler,6733258610,TABUNGAN,3/1/2022,INTERNET BANKING,212227370,4/24/2025,5264249,QRIS,Entertainment,Off-us
203384931165059,Laki-Laki,53,45-59,Married,130422906,>100Jt,S3,Jakarta,Private,9722112971,PAYROLL,7/20/2020,INTERNET BANKING,911403570,10/4/2025,8200656,E-Wallet,Transport,Off-us
763392449456562,Laki-Laki,67,>=60,Single,110583175,>100Jt,S1,Surabaya,Reguler,3203649860,DEPOSITO,9/7/2022,INTERNET BANKING,124944049,5/21/2025,5082073,Internet,E-Commerce,On-us
606199263585938,Laki-Laki,68,>=60,Married,155539557,>100Jt,S2,Makassar,Private,5486132164,PAYROLL,6/12/2019,INTERNET BANKING,375951434,2/11/2025,6571302,ATM,Transport,Off-us
509135227844203,Laki-Laki,37,35-44,Single,178695801,>100Jt,S2,Medan,Priority,2954534956,DEPOSITO,7/1/2024,BRANCH,731201812,7/22/2025,3514874,QRIS,Utilities,Off-us
851379200652405,Perempuan,24,<25,Divorce,96790197,50-100Jt,S1,Makassar,Private,9849507558,TABUNGAN,2/25/2024,MOBILE BANKING,894202984,9/22/2025,2511084,E-Wallet,F&B,Off-us
449028646673131,Perempuan,48,45-59,Divorce,129768815,>100Jt,D3,Jakarta,Private,3885977015,GIRO,10/11/2019,MOBILE BANKING,181367020,7/18/2025,8531326,E-Wallet,Utilities,Off-us
820088116490282,Perempuan,19,<25,Married,82238576,50-100Jt,S3,Jakarta,Priority,7809610267,DEPOSITO,3/26/2023,BRANCH,435072346,5/21/2025,4091242,E-Wallet,F&B,On-us
835427315826569,Laki-Laki,40,35-44,Divorce,190839167,>100Jt,SMA,Surabaya,Reguler,7221829611,PAYROLL,8/17/2018,INTERNET BANKING,992603214,10/19/2025,1907957,ATM,Retail,Off-us
559063664176093,Perempuan,54,45-59,Divorce,176097012,>100Jt,S1,Makassar,Priority,5705456438,TABUNGAN,6/5/2024,MOBILE BANKING,820488778,6/21/2025,7292924,Mobile,Utilities,On-us
776478310106453,Laki-Laki,59,45-59,Divorce,141612371,>100Jt,S1,Jakarta,Reguler,3666396475,GIRO,1/6/2023,BRANCH,736564370,7/2/2025,4749707,ATM,Retail,On-us
408840176154476,Laki-Laki,64,>=60,Divorce,76283807,50-100Jt,S1,Medan,Priority,6051542564,PAYROLL,11/3/2020,INTERNET BANKING,854001147,4/9/2025,6475018,ATM,E-Commerce,Off-us
553618467509448,Laki-Laki,58,45-59,Divorce,41168898,15-50Jt,S1,Medan,Private,9539520761,PAYROLL,11/22/2021,BRANCH,109228075,3/29/2025,8612131,E-Wallet,E-Commerce,Off-us
873085022037949,Perempuan,50,45-59,Married,154284046,>100Jt,S1,Surabaya,Priority,7150438522,PAYROLL,8/16/2021,MOBILE BANKING,811446695,8/19/2025,5103676,QRIS,E-Commerce,On-us
214834440155137,Laki-Laki,49,45-59,Divorce,199223711,>100Jt,D3,Surabaya,Private,9190440424,DEPOSITO,7/26/2022,MOBILE BANKING,736261685,6/6/2025,8336899,Internet,Transport,On-us
290107737254077,Laki-Laki,41,35-44,Single,37932801,15-50Jt,SMA,Medan,Reguler,4916230936,DEPOSITO,8/19/2019,INTERNET BANKING,765366524,5/31/2025,23646,QRIS,Entertainment,Off-us
399944234293373,Perempuan,20,<25,Single,18272118,15-50Jt,SMA,Bandung,Priority,5240053802,DEPOSITO,6/29/2020,BRANCH,922947487,9/19/2025,2358047,QRIS,Entertainment,On-us
645530682544867,Perempuan,31,25-34,Married,59692404,50-100Jt,D3,Surabaya,Priority,2422528830,DEPOSITO,4/26/2022,MOBILE BANKING,720557934,10/13/2025,5365835,E-Wallet,F&B,On-us
469288571448617,Perempuan,25,25-34,Married,57915906,50-100Jt,S2,Bandung,Private,1497185600,TABUNGAN,10/10/2018,MOBILE BANKING,671678026,1/5/2025,1025752,Internet,E-Commerce,On-us
549598705517067,Laki-Laki,60,>=60,Divorce,102797410,>100Jt,S2,Makassar,Reguler,9625433765,GIRO,8/9/2024,INTERNET BANKING,863938797,7/6/2025,1504667,EDC,Utilities,On-us
677709551591986,Laki-Laki,36,35-44,Divorce,29906511,15-50Jt,S1,Makassar,Priority,8176310017,TABUNGAN,10/4/2021,BRANCH,783467612,1/17/2025,792769,ATM,Entertainment,Off-us
924473952125779,Laki-Laki,48,45-59,Divorce,29150956,15-50Jt,D3,Jakarta,Private,8147257960,GIRO,9/10/2018,INTERNET BANKING,539697006,10/13/2025,4206455,ATM,Utilities,On-us
408840176154476,Laki-Laki,64,>=60,Divorce,76283807,50-100Jt,S1,Medan,Priority,5034413157,TABUNGAN,5/23/2022,BRANCH,214457367,3/26/2025,2789647,ATM,F&B,Off-us
612588809570155,Perempuan,55,45-59,Divorce,64658869,50-100Jt,S2,Bandung,Priority,9424796251,TABUNGAN,7/13/2024,BRANCH,657939612,5/7/2025,5112026,ATM,Utilities,On-us
814437559379739,Laki-Laki,67,>=60,Single,195892575,>100Jt,S1,Medan,Reguler,4743286750,TABUNGAN,11/11/2021,INTERNET BANKING,131969953,3/25/2025,2620642,ATM,E-Commerce,Off-us
627778488997710,Laki-Laki,54,45-59,Single,20509938,15-50Jt,S3,Jakarta,Reguler,5334706586,GIRO,3/20/2023,INTERNET BANKING,636817394,1/5/2025,357067,Internet,Retail,Off-us
759156122072455,Perempuan,37,35-44,Married,129695303,>100Jt,S1,Surabaya,Reguler,5964344565,PAYROLL,11/17/2018,MOBILE BANKING,847228458,4/7/2025,1025105,E-Wallet,Retail,On-us
338842531772985,Perempuan,50,45-59,Single,101175525,>100Jt,S1,Surabaya,Priority,7533391402,GIRO,5/12/2023,MOBILE BANKING,847709135,3/18/2025,5748095,EDC,Utilities,Off-us
610561010606793,Perempuan,33,25-34,Single,145492165,>100Jt,SMA,Makassar,Priority,8139832768,PAYROLL,4/2/2021,BRANCH,247355135,4/28/2025,2646664,EDC,Transport,Off-us
933859322227016,Laki-Laki,37,35-44,Married,90814287,50-100Jt,S2,Surabaya,Private,5064175042,DEPOSITO,3/15/2021,MOBILE BANKING,176246356,9/14/2025,4646984,Mobile,Retail,Off-us
410416093167145,Perempuan,52,45-59,Single,122411789,>100Jt,S3,Medan,Reguler,8772982555,TABUNGAN,12/22/2023,INTERNET BANKING,505675277,4/2/2025,9143846,ATM,Transport,Off-us
402324996820073,Perempuan,57,45-59,Divorce,194043666,>100Jt,S1,Medan,Reguler,5382591539,PAYROLL,4/6/2018,BRANCH,547949463,3/31/2025,9605673,EDC,Travel,On-us
